transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,transaction_location,device_type,previous_transactions_count,is_fraud
T000339,C3634,10.3,transfer,2025-01-16 05:20:05,Illinois,POS,28,0
T000340,C5624,67.65,withdrawal,2025-01-19 01:07:57,Florida,desktop,37,0
T000341,C5786,64.15,transfer,2025-01-05 05:35:29,California,POS,39,0
T000342,C4183,19.02,withdrawal,2025-01-13 05:37:05,Illinois,desktop,27,0
T000343,C1878,56.89,payment,2025-01-23 17:18:51,Washington,desktop,23,0
T000344,C5752,50.83,payment,2025-01-29 14:27:03,Texas,desktop,18,0
T000345,C1785,95.67,withdrawal,2025-01-01 12:52:28,Washington,mobile,0,0
T000346,C8381,100.81,transfer,2025-01-21 18:25:03,Illinois,POS,4,0
T000347,C7261,4.64,transfer,2025-01-27 10:30:21,Washington,desktop,22,0
T000348,C7745,46.94,transfer,2025-01-18 22:02:55,Washington,POS,18,0
T000349,C9105,98.31,withdrawal,2025-01-28 23:23:05,Georgia,POS,1,0
T000350,C6394,69.94,withdrawal,2025-01-10 23:40:48,California,mobile,47,0
T000351,C5022,194.13,withdrawal,2025-01-15 11:17:19,New York,mobile,1,0
T000352,C9050,107.5,withdrawal,2025-01-22 12:11:44,Illinois,desktop,8,0
T000353,C4801,17.79,transfer,2025-01-18 14:57:48,Texas,ATM,17,0
T000354,C9077,7.32,transfer,2025-01-08 04:23:51,Georgia,POS,15,0
T000355,C7322,102.84,deposit,2025-01-15 15:19:31,Georgia,mobile,38,0
T000356,C8243,2.69,withdrawal,2025-01-07 23:48:14,New York,POS,8,0
T000357,C4712,88.13,deposit,2025-01-16 01:19:08,Washington,ATM,43,0
T000358,C1961,281.73,withdrawal,2025-01-06 10:47:30,New York,POS,22,0
T000359,C9288,85.68,deposit,2025-01-09 14:12:49,Florida,desktop,32,0
T000360,C7332,49.13,transfer,2025-01-07 09:35:27,Florida,POS,37,0
T000361,C4189,103.08,transfer,2025-01-10 01:04:22,Illinois,mobile,33,0
T000362,C6403,61.3,deposit,2025-01-18 20:02:30,Georgia,desktop,25,0
T000363,C8275,78.88,payment,2025-01-04 20:17:17,Texas,desktop,16,0
T000364,C5115,283.81,withdrawal,2025-01-29 12:01:13,Florida,ATM,13,0
T000365,C1774,48.79,deposit,2025-01-04 22:55:29,Washington,desktop,12,0
T000366,C4321,324.91,deposit,2025-01-25 13:44:35,California,mobile,21,0
T000367,C1757,235.76,payment,2025-01-13 05:45:33,California,ATM,42,0
T000368,C5899,21.79,transfer,2025-01-03 03:41:54,Washington,desktop,47,0
T000369,C2766,7.19,deposit,2025-01-20 16:16:38,New York,ATM,17,0
T000370,C1575,10.62,transfer,2025-01-29 21:28:10,Washington,POS,19,0
T000371,C7714,1.84,withdrawal,2025-01-08 05:45:55,New York,desktop,29,0
T000372,C3324,9.92,payment,2025-01-09 16:49:00,New York,mobile,34,0
T000373,C3826,114.89,transfer,2025-01-06 20:24:23,California,mobile,32,0
T000374,C3371,7.38,deposit,2025-01-27 14:52:24,Florida,desktop,45,0
T000375,C5854,38.42,payment,2025-01-06 18:54:33,Washington,POS,16,0
T000376,C6062,186.35,payment,2025-01-17 15:50:30,Florida,ATM,34,0
T000377,C3585,2.35,payment,2025-01-19 06:21:27,Illinois,mobile,11,0
T000378,C5916,168.45,payment,2025-01-24 21:45:43,Texas,mobile,1,0
T000379,C1868,33.11,payment,2025-01-03 17:40:30,California,ATM,33,0
T000380,C7043,12.58,withdrawal,2025-01-25 12:11:24,Georgia,ATM,11,0
T000381,C8612,119.32,withdrawal,2025-01-28 11:56:02,New York,mobile,25,0
T000382,C1229,99.14,payment,2025-01-19 10:14:56,Texas,ATM,31,0
T000383,C6147,209.94,deposit,2025-01-13 15:12:17,New York,desktop,20,0
T000384,C3357,132.83,deposit,2025-01-21 05:27:43,Texas,mobile,4,0
T000385,C3683,162.7,withdrawal,2025-01-09 21:33:38,Texas,mobile,27,0
T000386,C9338,33.13,transfer,2025-01-27 21:50:32,Florida,mobile,22,0
T000387,C5162,19.53,payment,2025-01-12 15:09:15,Georgia,desktop,47,0
T000388,C4012,138.88,deposit,2025-01-28 12:35:26,Illinois,mobile,31,0
T000389,C9391,164.42,withdrawal,2025-01-20 07:23:28,Illinois,ATM,4,0
T000390,C7456,465.7,withdrawal,2025-01-25 16:12:26,New York,mobile,34,0
T000391,C9260,53.21,transfer,2025-01-06 14:40:00,California,desktop,5,0
T000392,C9293,46.52,transfer,2025-01-04 19:49:36,Illinois,desktop,18,0
T000393,C6439,149.8,deposit,2025-01-15 20:58:34,California,POS,43,0
T000394,C4404,41.67,transfer,2025-01-29 09:36:38,New York,mobile,39,0
T000395,C4402,267.01,transfer,2025-01-30 22:56:11,California,desktop,5,0
T000396,C2246,195.48,payment,2025-01-16 14:24:28,Texas,POS,13,0
T000397,C4542,56.04,withdrawal,2025-01-21 09:54:09,Texas,mobile,2,0
T000398,C3672,138.98,withdrawal,2025-01-22 22:27:34,New York,desktop,10,0
T000399,C8392,140.46,transfer,2025-01-09 12:46:04,California,desktop,38,0
T000400,C4380,10.88,withdrawal,2025-01-06 02:16:01,Georgia,mobile,40,0
T000401,C7076,232.84,withdrawal,2025-01-06 06:38:45,Georgia,mobile,23,0
T000402,C2919,70.37,deposit,2025-01-21 21:08:56,California,POS,42,0
T000403,C1178,175.13,withdrawal,2025-01-22 01:18:09,New York,mobile,44,0
T000404,C9930,38.57,transfer,2025-01-14 19:24:24,Georgia,mobile,17,0
T000405,C2785,225.88,deposit,2025-01-26 18:13:43,Illinois,ATM,30,0
T000406,C3272,49.3,withdrawal,2025-01-16 04:57:34,Florida,mobile,9,0
T000407,C1202,1.09,withdrawal,2025-01-21 01:03:37,Illinois,desktop,25,0
T000408,C5804,235.79,deposit,2025-01-02 04:52:07,Washington,POS,28,0
T000409,C4271,9.57,deposit,2025-01-17 02:12:25,Florida,POS,1,0
T000410,C3405,38.47,withdrawal,2025-01-12 22:02:39,California,POS,29,0
T000411,C3887,299.7,payment,2025-01-09 04:12:58,Florida,desktop,38,0
T000412,C7490,300.79,payment,2025-01-11 03:38:23,Georgia,mobile,46,0
T000413,C7505,85.2,withdrawal,2025-01-27 09:41:58,Florida,desktop,9,0
T000414,C6536,99.92,withdrawal,2025-01-14 01:36:48,California,ATM,11,0
T000415,C6120,59.5,deposit,2025-01-18 09:01:01,Texas,POS,19,0
T000416,C8033,34.7,deposit,2025-01-14 08:48:54,Florida,mobile,40,0
T000417,C8908,39.85,withdrawal,2025-01-07 17:11:40,Georgia,mobile,18,0
T000418,C3424,111.63,withdrawal,2025-01-04 02:18:46,Georgia,POS,5,0
T000419,C4597,139.58,withdrawal,2025-01-15 03:13:38,New York,ATM,22,0
T000420,C2293,156.82,withdrawal,2025-01-15 15:52:18,Illinois,ATM,18,0
T000421,C2720,155.88,payment,2025-01-13 21:51:35,California,mobile,30,0
T000422,C6490,9.56,deposit,2025-01-27 03:36:31,California,desktop,32,0
T000423,C4917,68.2,transfer,2025-01-17 01:18:38,Florida,POS,1,0
T000424,C7092,5.93,withdrawal,2025-01-27 00:11:04,Texas,desktop,14,0
T000425,C7803,79.75,withdrawal,2025-01-27 19:17:46,Texas,mobile,10,0
T000426,C5993,58.26,withdrawal,2025-01-20 01:52:14,Illinois,POS,25,0
T000427,C4659,218.66,transfer,2025-01-02 14:47:52,Illinois,ATM,17,0
T000428,C6923,43.22,deposit,2025-01-28 02:05:23,Georgia,ATM,0,0
T000429,C3620,12.45,deposit,2025-01-23 13:09:50,Texas,ATM,31,0
T000430,C1312,15.43,withdrawal,2025-01-23 04:59:29,Washington,mobile,3,0
T000431,C5390,143.34,withdrawal,2025-01-06 20:02:38,Texas,ATM,21,0
T000432,C4311,96.29,deposit,2025-01-13 00:52:25,Texas,POS,35,0
T000433,C8116,10.66,transfer,2025-01-06 17:26:37,Florida,POS,28,0
T000434,C2389,8.79,withdrawal,2025-01-14 12:57:02,Georgia,POS,35,0
T000435,C4769,120.72,transfer,2025-01-24 18:31:40,New York,POS,49,0
T000436,C7934,7.55,transfer,2025-01-05 19:02:28,Illinois,ATM,32,0
T000437,C7460,172.52,deposit,2025-01-16 10:50:14,Washington,POS,38,0
T000438,C4419,122.5,withdrawal,2025-01-19 14:52:31,Washington,mobile,13,0
T000439,C4710,8.48,payment,2025-01-04 05:41:23,California,POS,47,0
T000440,C1962,8.87,deposit,2025-01-11 07:58:17,Texas,ATM,46,0
T000441,C1643,431.55,deposit,2025-01-10 22:31:44,Texas,ATM,36,0
T000442,C1623,46.88,payment,2025-01-25 10:15:31,New York,desktop,44,0
T000443,C2682,46.31,withdrawal,2025-01-29 05:27:42,Georgia,POS,4,0
T000444,C7541,167.56,transfer,2025-01-22 15:21:01,Texas,ATM,49,0
T000445,C9776,294.22,transfer,2025-01-01 09:58:52,Illinois,desktop,21,0
T000446,C3749,426.88,transfer,2025-01-02 06:50:29,Washington,mobile,4,0
T000447,C2060,139.99,withdrawal,2025-01-11 11:30:46,Texas,POS,36,0
T000448,C5637,47.2,deposit,2025-01-03 09:53:14,New York,ATM,37,0
T000449,C9208,8.72,deposit,2025-01-24 15:28:16,Florida,ATM,45,0
T000450,C6373,150.12,deposit,2025-01-03 08:05:57,Illinois,POS,33,0
T000451,C9038,81.74,deposit,2025-01-15 17:34:53,Florida,desktop,14,0
T000452,C1523,55.2,deposit,2025-01-15 22:46:15,California,POS,47,0
T000453,C1683,236.82,payment,2025-01-21 23:01:55,New York,mobile,36,0
T000454,C1541,11.79,transfer,2025-01-07 02:44:38,California,mobile,26,0
T000455,C3507,67.85,transfer,2025-01-01 22:09:00,California,POS,47,0
T000456,C3798,1.14,withdrawal,2025-01-21 22:04:49,Washington,desktop,0,0
T000457,C9402,63.24,payment,2025-01-17 04:57:17,California,mobile,28,0
T000458,C1187,5.8,deposit,2025-01-19 02:49:54,California,POS,7,0
T000459,C9525,12.65,deposit,2025-01-10 02:12:56,New York,desktop,32,0
T000460,C9005,12.5,deposit,2025-01-06 20:47:07,Florida,desktop,6,0
T000461,C6227,104.76,payment,2025-01-14 13:45:41,Texas,ATM,28,0
T000462,C6899,137.06,withdrawal,2025-01-25 09:44:35,California,mobile,30,0
T000463,C6813,87.56,payment,2025-01-28 16:15:38,Washington,POS,37,0
T000464,C6076,327.47,withdrawal,2025-01-24 00:55:08,Georgia,mobile,7,0
T000465,C7055,46.98,transfer,2025-01-23 13:48:39,Texas,desktop,30,0
T000466,C9158,33.65,withdrawal,2025-01-07 05:29:40,Washington,ATM,36,0
T000467,C1260,202.95,transfer,2025-01-14 00:24:21,Texas,mobile,14,0
T000468,C9983,25.31,withdrawal,2025-01-18 07:25:13,California,POS,31,0
T000469,C4271,330.29,transfer,2025-01-25 07:43:02,Illinois,mobile,25,0
T000470,C6924,1.22,transfer,2025-01-29 05:37:25,Georgia,desktop,47,0
T000471,C1760,350.25,deposit,2025-01-01 01:45:58,Texas,ATM,48,0
T000472,C8521,4.41,withdrawal,2025-01-19 20:30:46,Illinois,mobile,10,0
T000473,C9359,221.77,deposit,2025-01-05 06:07:29,Florida,desktop,22,0
T000474,C1239,75.01,transfer,2025-01-02 20:31:06,Texas,desktop,33,0
T000475,C7709,495.68,deposit,2025-01-18 06:22:08,New York,ATM,32,0
T000476,C2206,7.67,payment,2025-01-06 08:25:29,Washington,desktop,16,0
T000477,C7664,80.71,deposit,2025-01-14 23:49:05,Georgia,mobile,32,0
T000478,C4432,348.36,withdrawal,2025-01-12 17:47:55,Florida,POS,1,0
T000479,C1799,74.04,deposit,2025-01-04 08:31:06,Florida,ATM,48,0
T000480,C1777,99.26,payment,2025-01-03 15:12:50,Georgia,desktop,3,0
T000481,C1886,118.99,deposit,2025-01-20 08:35:11,Illinois,mobile,11,0
T000482,C4198,60.61,transfer,2025-01-20 03:38:38,California,ATM,28,0
T000483,C1519,98.77,transfer,2025-01-30 01:29:22,Washington,desktop,41,0
T000484,C8624,87.78,transfer,2025-01-17 23:29:14,New York,mobile,41,0
T000485,C2778,231.42,withdrawal,2025-01-08 13:54:32,Georgia,desktop,46,0
T000486,C6751,4.65,deposit,2025-01-29 10:30:00,Georgia,mobile,42,0
T000487,C6093,32.98,transfer,2025-01-12 17:11:33,New York,desktop,38,0
T000488,C7106,300.4,deposit,2025-01-23 22:01:10,Illinois,ATM,41,0
T000489,C5429,220.97,payment,2025-01-20 03:55:37,Illinois,ATM,18,0
T000490,C9209,60.82,payment,2025-01-06 20:21:22,Florida,ATM,49,0
T000491,C9455,96.79,withdrawal,2025-01-03 18:33:23,Georgia,desktop,1,0
T000492,C6293,32.49,deposit,2025-01-07 14:02:55,Illinois,desktop,6,0
T000493,C7850,20.84,payment,2025-01-29 10:54:26,California,ATM,45,0
T000494,C2756,62.31,withdrawal,2025-01-10 05:29:03,Florida,ATM,21,0
T000495,C2023,43.6,withdrawal,2025-01-19 03:18:18,Florida,POS,10,0
T000496,C6346,87.62,transfer,2025-01-14 14:08:01,Florida,mobile,32,0
T000497,C7588,8.09,payment,2025-01-04 04:58:28,New York,POS,19,0
T000498,C4962,366.5,deposit,2025-01-09 03:42:52,Washington,mobile,4,0
T000499,C5586,428.39,payment,2025-01-05 15:04:21,Washington,desktop,3,0
T000500,C5097,119.79,payment,2025-01-27 18:52:15,New York,mobile,13,0
T000501,C9363,76.81,deposit,2025-01-18 14:45:44,Florida,mobile,2,0
T000502,C8071,37.04,deposit,2025-01-10 12:09:44,California,desktop,49,0
T000503,C8325,168.09,transfer,2025-01-13 15:45:36,Texas,desktop,17,0
T000504,C3655,115.43,withdrawal,2025-01-23 09:07:11,Florida,desktop,26,1
T000505,C2019,17.75,deposit,2025-01-27 05:31:47,Illinois,ATM,3,0
T000506,C2522,241.83,deposit,2025-01-15 09:58:33,Georgia,ATM,2,0
T000507,C9878,172.9,payment,2025-01-04 05:58:54,Georgia,mobile,26,0
T000508,C1550,299.17,deposit,2025-01-23 18:01:49,Washington,desktop,27,0
T000509,C9124,129.36,deposit,2025-01-14 00:16:04,Georgia,ATM,21,0
T000510,C8533,95.04,payment,2025-01-02 19:05:29,Texas,desktop,41,0
T000511,C6780,54.17,payment,2025-01-14 04:53:27,New York,mobile,28,0
T000512,C6184,269.9,payment,2025-01-11 08:50:17,New York,ATM,15,0
T000513,C6713,201.04,transfer,2025-01-25 18:38:51,Texas,ATM,34,0
T000514,C1966,4.63,withdrawal,2025-01-15 19:18:04,Washington,POS,18,0
T000515,C5386,2.67,deposit,2025-01-17 11:25:46,Washington,mobile,29,0
T000516,C7520,47.23,payment,2025-01-06 08:48:41,Illinois,ATM,14,0
T000517,C3580,166.36,payment,2025-01-04 18:22:20,New York,mobile,4,0
T000518,C7480,436.43,withdrawal,2025-01-07 07:56:24,New York,mobile,30,0
T000519,C4474,16.3,transfer,2025-01-17 00:17:34,Florida,desktop,42,0
T000520,C8453,90.17,deposit,2025-01-09 18:32:52,California,mobile,30,0
T000521,C5226,47.95,transfer,2025-01-30 02:50:20,Illinois,POS,8,0
T000522,C2094,350.37,transfer,2025-01-03 02:01:14,Florida,ATM,12,0
T000523,C5712,184.59,transfer,2025-01-24 17:04:07,Georgia,mobile,42,0
T000524,C3295,182.22,payment,2025-01-26 03:35:45,California,mobile,20,0
T000525,C4968,63.24,withdrawal,2025-01-21 19:12:55,Georgia,desktop,45,0
T000526,C8572,53.58,withdrawal,2025-01-21 00:14:40,New York,desktop,30,0
T000527,C5514,31.94,withdrawal,2025-01-07 19:36:15,California,POS,0,0
T000528,C2375,5.8,transfer,2025-01-11 23:47:06,New York,mobile,40,0
T000529,C2788,200.04,deposit,2025-01-07 22:26:04,Washington,mobile,12,0
T000530,C2083,167.61,transfer,2025-01-02 03:03:11,Florida,mobile,33,0
T000531,C6258,817.24,withdrawal,2025-01-11 10:21:04,New York,mobile,35,0
T000532,C9220,569.49,payment,2025-01-03 04:33:25,California,ATM,15,0
T000533,C7621,81.07,transfer,2025-01-05 05:14:37,Florida,mobile,9,0
T000534,C3496,146.53,payment,2025-01-16 14:15:36,California,mobile,37,0
T000535,C2335,289.62,withdrawal,2025-01-19 09:21:06,California,ATM,40,0
T000536,C3995,189.48,transfer,2025-01-21 23:00:50,Texas,desktop,33,0
T000537,C9264,28.42,payment,2025-01-13 20:53:29,New York,POS,24,0
T000538,C1024,59.88,transfer,2025-01-27 06:08:11,New York,mobile,0,0
T000539,C6220,13.83,withdrawal,2025-01-24 08:37:50,California,ATM,11,0
T000540,C3357,308.02,deposit,2025-01-12 23:20:16,Georgia,mobile,21,0
T000541,C3759,93.18,withdrawal,2025-01-24 00:05:06,Washington,desktop,21,0
T000542,C6644,25.96,deposit,2025-01-01 13:05:49,New York,ATM,47,0
T000543,C3649,111.38,deposit,2025-01-09 04:41:13,Illinois,ATM,1,0
T000544,C5091,96.27,withdrawal,2025-01-30 04:56:08,Washington,ATM,44,0
T000545,C5701,44.34,payment,2025-01-27 05:22:43,Washington,mobile,7,0
T000546,C9765,12.05,transfer,2025-01-16 03:48:22,Washington,desktop,32,0
T000547,C8967,111.34,transfer,2025-01-29 20:37:38,New York,POS,4,0
T000548,C7473,73.46,transfer,2025-01-09 19:30:25,Washington,ATM,9,0
T000549,C9808,147.98,deposit,2025-01-29 04:34:45,Washington,mobile,2,0
T000550,C8450,73.43,deposit,2025-01-02 15:34:19,Florida,POS,10,0
T000551,C8879,191.18,withdrawal,2025-01-14 19:47:36,New York,ATM,29,0
T000552,C3058,80.28,payment,2025-01-01 05:34:03,Washington,mobile,27,0
T000553,C7348,82.31,withdrawal,2025-01-01 20:13:05,Georgia,POS,4,0
T000554,C9567,209.28,withdrawal,2025-01-21 00:35:55,Illinois,POS,11,0
T000555,C7239,51.66,payment,2025-01-25 15:30:42,Washington,ATM,43,0
T000556,C9234,14.39,deposit,2025-01-06 19:14:02,California,mobile,44,0
T000557,C4447,2.92,withdrawal,2025-01-06 10:28:38,New York,POS,28,0
T000558,C6161,140.71,withdrawal,2025-01-07 23:19:35,Florida,desktop,25,0
T000559,C5757,96.84,deposit,2025-01-14 16:43:05,Illinois,desktop,28,0
T000560,C4905,121.77,transfer,2025-01-11 01:34:04,Texas,POS,28,0
T000561,C3710,23.95,payment,2025-01-24 11:54:53,California,ATM,13,0
T000562,C7120,14.66,payment,2025-01-10 18:57:49,California,ATM,35,0
T000563,C1957,1.47,transfer,2025-01-18 10:13:10,California,ATM,34,0
T000564,C4928,43.17,payment,2025-01-20 11:38:17,Illinois,POS,48,0
T000565,C5049,89.14,transfer,2025-01-17 02:43:33,New York,ATM,7,0
T000566,C9097,49.8,withdrawal,2025-01-09 07:45:59,New York,ATM,15,0
T000567,C9326,57.53,payment,2025-01-08 14:55:48,Washington,desktop,42,0
T000568,C1904,234.51,payment,2025-01-11 20:09:47,Washington,mobile,4,0
T000569,C5403,42.81,withdrawal,2025-01-21 21:04:02,New York,desktop,15,0
T000570,C1053,72.15,deposit,2025-01-20 02:52:42,Georgia,POS,40,0
T000571,C7964,153.09,deposit,2025-01-16 14:34:06,Washington,desktop,12,0
T000572,C4410,50.51,withdrawal,2025-01-21 12:11:21,Georgia,mobile,7,0
T000573,C8650,97.31,payment,2025-01-24 15:43:43,New York,desktop,25,0
T000574,C9039,198.31,payment,2025-01-12 09:53:38,California,ATM,4,0
T000575,C3434,298.62,payment,2025-01-15 04:26:23,Texas,mobile,8,0
T000576,C5274,15.91,transfer,2025-01-18 15:46:02,California,POS,37,0
T000577,C9896,261.17,deposit,2025-01-30 14:41:27,Georgia,desktop,1,0
T000578,C1848,67.75,payment,2025-01-21 22:52:36,Washington,desktop,6,0
T000579,C5091,29.87,deposit,2025-01-16 03:39:08,Texas,ATM,29,0
T000580,C9675,61.46,deposit,2025-01-01 16:34:12,Texas,mobile,16,0
T000581,C8080,391.37,payment,2025-01-06 08:19:43,New York,ATM,43,0
T000582,C6253,67.85,withdrawal,2025-01-12 09:05:08,Florida,desktop,30,0
T000583,C7899,39.86,withdrawal,2025-01-17 00:23:07,Illinois,desktop,0,0
T000584,C4604,100.35,deposit,2025-01-25 23:36:55,Florida,mobile,27,0
T000585,C4311,27.46,transfer,2025-01-15 07:47:00,Texas,desktop,29,0
T000586,C1413,7.89,deposit,2025-01-03 15:13:18,Florida,mobile,46,0
T000587,C6613,13.8,deposit,2025-01-18 12:55:01,Washington,POS,30,0
T000588,C2758,13.7,withdrawal,2025-01-11 08:17:24,Texas,desktop,23,0
T000589,C1565,16.48,payment,2025-01-09 17:55:37,California,mobile,30,0
T000590,C1280,14.95,payment,2025-01-22 21:52:08,Washington,mobile,10,0
T000591,C2738,102.41,transfer,2025-01-27 18:27:54,California,ATM,41,0
T000592,C9508,20.07,withdrawal,2025-01-29 12:06:28,Washington,desktop,15,0
T000593,C4264,42.41,withdrawal,2025-01-07 07:07:30,New York,ATM,8,0
T000594,C7208,227.1,deposit,2025-01-27 16:22:08,Georgia,mobile,29,0
T000595,C5848,64.24,withdrawal,2025-01-23 19:56:10,Washington,POS,11,0
T000596,C7622,110.13,deposit,2025-01-07 03:58:53,Illinois,POS,46,0
T000597,C2937,18.91,transfer,2025-01-08 15:21:21,California,desktop,15,0
T000598,C6852,21.36,withdrawal,2025-01-20 17:09:48,Washington,POS,32,0
T000599,C9937,4.17,withdrawal,2025-01-30 00:54:39,Illinois,desktop,5,0
T000600,C2093,18.5,deposit,2025-01-23 13:10:50,New York,desktop,44,0
T000601,C3648,32.65,withdrawal,2025-01-16 18:45:18,Washington,mobile,0,0
T000602,C9863,19.48,payment,2025-01-19 06:31:30,Georgia,mobile,12,0
T000603,C8149,9.29,transfer,2025-01-29 02:14:03,Illinois,mobile,36,0
T000604,C4574,12.86,payment,2025-01-22 17:11:17,Georgia,ATM,34,0
T000605,C1399,61.76,deposit,2025-01-05 11:50:34,Washington,mobile,43,0
T000606,C6503,23.11,deposit,2025-01-11 09:30:32,California,desktop,25,0
T000607,C4325,45.3,deposit,2025-01-17 00:13:10,California,mobile,41,0
T000608,C4585,70.0,transfer,2025-01-04 23:59:49,Florida,ATM,8,0
T000609,C9238,117.25,withdrawal,2025-01-29 12:11:24,Florida,mobile,16,0
T000610,C8053,4.01,payment,2025-01-14 19:42:22,Washington,POS,37,0
T000611,C4769,160.65,withdrawal,2025-01-26 22:31:07,Florida,desktop,45,0
T000612,C7311,98.86,deposit,2025-01-10 21:30:32,Washington,POS,34,0
T000613,C1837,8.53,withdrawal,2025-01-10 03:04:24,Washington,POS,24,0
T000614,C9270,206.81,transfer,2025-01-12 17:28:02,Georgia,ATM,49,0
T000615,C4308,253.67,deposit,2025-01-21 12:40:44,Illinois,POS,6,0
T000616,C3943,6.3,withdrawal,2025-01-16 19:55:29,California,mobile,40,0
T000617,C5375,32.42,payment,2025-01-03 11:00:37,New York,desktop,46,0
T000618,C7217,164.09,deposit,2025-01-24 13:43:45,Texas,POS,30,0
T000619,C4145,137.94,deposit,2025-01-11 07:29:44,California,POS,31,0
T000620,C9619,20.4,transfer,2025-01-10 19:16:41,Florida,desktop,47,0
T000621,C8967,23.49,transfer,2025-01-06 02:14:54,Washington,mobile,18,0
T000622,C6203,46.28,payment,2025-01-15 04:46:04,Florida,POS,16,0
T000623,C8171,66.27,withdrawal,2025-01-13 11:09:21,Illinois,desktop,5,0
T000624,C2507,96.3,withdrawal,2025-01-04 14:18:26,Florida,mobile,24,0
T000625,C4076,46.03,deposit,2025-01-19 11:07:19,Illinois,mobile,32,0
T000626,C7478,62.09,deposit,2025-01-08 19:12:50,New York,mobile,18,0
T000627,C5948,137.62,withdrawal,2025-01-11 17:11:55,Washington,ATM,14,0
T000628,C9102,3.74,withdrawal,2025-01-27 07:30:07,Florida,mobile,34,0
T000629,C1516,29.09,withdrawal,2025-01-24 20:52:35,Illinois,mobile,48,0
T000630,C3655,124.95,deposit,2025-01-26 10:07:37,Florida,desktop,31,0
T000631,C2613,225.58,transfer,2025-01-16 22:21:45,Illinois,ATM,37,0
T000632,C7942,71.68,transfer,2025-01-21 11:52:48,Georgia,mobile,35,0
T000633,C6744,75.95,payment,2025-01-13 03:53:26,Washington,POS,31,0
T000634,C6003,11.34,withdrawal,2025-01-01 06:35:10,Washington,ATM,31,0
T000635,C5700,59.31,withdrawal,2025-01-20 12:56:34,California,desktop,39,0
T000636,C6195,76.06,withdrawal,2025-01-05 21:43:21,Illinois,ATM,35,0
T000637,C2617,27.77,payment,2025-01-26 10:19:27,Texas,POS,33,0
T000638,C1102,31.37,withdrawal,2025-01-14 03:58:35,New York,ATM,9,0
T000639,C1842,47.37,transfer,2025-01-29 21:15:35,California,POS,43,0
T000640,C4130,2.03,withdrawal,2025-01-28 02:11:23,New York,mobile,32,0
T000641,C4700,38.87,payment,2025-01-16 12:51:38,California,mobile,43,0
T000642,C5083,23.76,deposit,2025-01-15 00:15:23,Florida,ATM,9,0
T000643,C8663,39.67,deposit,2025-01-21 15:21:12,Illinois,ATM,43,0
T000644,C2760,12.76,transfer,2025-01-14 01:20:40,Florida,desktop,34,0
T000645,C2448,221.21,transfer,2025-01-16 13:18:57,New York,desktop,21,0
T000646,C6044,90.04,transfer,2025-01-24 13:45:34,Washington,POS,22,0
T000647,C9125,113.66,deposit,2025-01-21 21:55:46,New York,mobile,6,0
T000648,C6206,155.67,withdrawal,2025-01-19 14:49:39,California,ATM,20,0
T000649,C2539,69.0,payment,2025-01-28 19:49:04,New York,mobile,0,0
T000650,C9611,9.09,payment,2025-01-24 16:41:37,Illinois,ATM,12,0
