transaction_id,customer_id,transaction_amount,transaction_time,previous_transactions_count,is_fraud,parsed_time,transaction_year,transaction_month,transaction_day,transaction_hour,transaction_minute,day_of_week,is_weekend,is_night_transaction,amount_log,amount_zscore_global,customer_previous_transaction_count,customer_transaction_count,customer_average_amount,customer_max_amount,customer_min_amount,customer_amount_deviation,customer_transactions_last_1h,customer_transactions_last_6h,customer_transactions_last_24h,customer_location_change,customer_device_change,customer_unique_location_count,customer_unique_device_count,transaction_type=deposit,transaction_type=payment,transaction_type=transfer,transaction_type=withdrawal,transaction_location=California,transaction_location=Florida,transaction_location=Georgia,transaction_location=Illinois,transaction_location=New York,transaction_location=Texas,transaction_location=Washington,device_type=ATM,device_type=POS,device_type=desktop,device_type=mobile,amount_bucket=high,amount_bucket=low_medium,amount_bucket=micro,amount_bucket=very_high
T003541,C6461,165.56,2025-01-01 03:26:04,17,0,2025-01-01 03:26:04,2025,1,1,3,26,2,0,1,5.1154,0.6589,0,1,165.56,165.56,165.56,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
T017105,C9277,139.86,2025-01-01 03:28:29,38,0,2025-01-01 03:28:29,2025,1,1,3,28,2,0,1,4.9478,0.4014,0,1,139.86,139.86,139.86,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
T012769,C3528,44.5,2025-01-01 03:31:03,29,0,2025-01-01 03:31:03,2025,1,1,3,31,2,0,1,3.8177,-0.5541,0,1,44.5,44.5,44.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
T002372,C8777,117.93,2025-01-01 03:32:34,24,0,2025-01-01 03:32:34,2025,1,1,3,32,2,0,1,4.7785,0.1816,0,1,117.93,117.93,117.93,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
T015737,C5579,139.04,2025-01-01 03:39:46,45,0,2025-01-01 03:39:46,2025,1,1,3,39,2,0,1,4.9419,0.3932,0,1,139.04,139.04,139.04,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
T014359,C6684,185.28,2025-01-01 03:39:49,8,0,2025-01-01 03:39:49,2025,1,1,3,39,2,0,1,5.2273,0.8565,0,1,185.28,185.28,185.28,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
T001054,C8301,618.22,2025-01-01 03:40:30,36,0,2025-01-01 03:40:30,2025,1,1,3,40,2,0,1,6.4285,5.1945,0,1,618.22,618.22,618.22,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
T006073,C2241,61.74,2025-01-01 03:41:27,40,0,2025-01-01 03:41:27,2025,1,1,3,41,2,0,1,4.139,-0.3814,0,1,61.74,61.74,61.74,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
T008719,C1033,68.46,2025-01-01 03:43:03,36,0,2025-01-01 03:43:03,2025,1,1,3,43,2,0,1,4.2408,-0.314,0,1,68.46,68.46,68.46,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
T009028,C4081,580.6,2025-01-01 03:47:07,34,0,2025-01-01 03:47:07,2025,1,1,3,47,2,0,1,6.3658,4.8175,0,1,580.6,580.6,580.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
T019576,C5628,82.63,2025-01-01 03:49:27,19,0,2025-01-01 03:49:27,2025,1,1,3,49,2,0,1,4.4264,-0.1721,0,1,82.63,82.63,82.63,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
T013571,C5647,3.02,2025-01-01 03:50:59,17,0,2025-01-01 03:50:59,2025,1,1,3,50,2,0,1,1.3913,-0.9697,0,1,3.02,3.02,3.02,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
T002863,C6061,87.14,2025-01-01 03:55:48,39,0,2025-01-01 03:55:48,2025,1,1,3,55,2,0,1,4.4789,-0.1269,0,1,87.14,87.14,87.14,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
T004087,C4732,93.14,2025-01-01 03:55:55,13,0,2025-01-01 03:55:55,2025,1,1,3,55,2,0,1,4.5448,-0.0667,0,1,93.14,93.14,93.14,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
T017023,C5963,2.2,2025-01-01 03:57:49,8,0,2025-01-01 03:57:49,2025,1,1,3,57,2,0,1,1.1632,-0.978,0,1,2.2,2.2,2.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
T019526,C1912,93.41,2025-01-01 03:58:05,16,0,2025-01-01 03:58:05,2025,1,1,3,58,2,0,1,4.5476,-0.064,0,1,93.41,93.41,93.41,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
T007067,C6028,68.83,2025-01-01 04:00:03,0,0,2025-01-01 04:00:03,2025,1,1,4,0,2,0,1,4.2461,-0.3103,0,1,68.83,68.83,68.83,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
T005155,C7833,35.81,2025-01-01 04:00:55,15,0,2025-01-01 04:00:55,2025,1,1,4,0,2,0,1,3.6058,-0.6412,0,1,35.81,35.81,35.81,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
T011191,C9830,16.66,2025-01-01 04:03:17,16,0,2025-01-01 04:03:17,2025,1,1,4,3,2,0,1,2.8713,-0.8331,0,1,16.66,16.66,16.66,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
T008963,C1302,1.17,2025-01-01 04:05:19,19,0,2025-01-01 04:05:19,2025,1,1,4,5,2,0,1,0.7747,-0.9883,0,1,1.17,1.17,1.17,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
T003782,C2650,1.09,2025-01-01 04:06:35,33,0,2025-01-01 04:06:35,2025,1,1,4,6,2,0,1,0.7372,-0.9891,0,1,1.09,1.09,1.09,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
T001180,C4235,329.66,2025-01-01 04:09:25,32,0,2025-01-01 04:09:25,2025,1,1,4,9,2,0,1,5.8011,2.3031,0,1,329.66,329.66,329.66,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
T006817,C5001,269.57,2025-01-01 04:18:48,16,0,2025-01-01 04:18:48,2025,1,1,4,18,2,0,1,5.6005,1.7011,0,1,269.57,269.57,269.57,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
T001573,C9363,198.63,2025-01-01 04:20:31,14,0,2025-01-01 04:20:31,2025,1,1,4,20,2,0,1,5.2965,0.9902,0,1,198.63,198.63,198.63,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
T001228,C8275,413.38,2025-01-01 04:21:45,38,0,2025-01-01 04:21:45,2025,1,1,4,21,2,0,1,6.0268,3.142,0,1,413.38,413.38,413.38,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
T017009,C3773,125.58,2025-01-01 04:22:07,32,0,2025-01-01 04:22:07,2025,1,1,4,22,2,0,1,4.8409,0.2583,0,1,125.58,125.58,125.58,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
T015328,C3803,373.94,2025-01-01 04:22:16,33,0,2025-01-01 04:22:16,2025,1,1,4,22,2,0,1,5.9268,2.7468,0,1,373.94,373.94,373.94,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
T017226,C1050,84.0,2025-01-01 04:23:04,33,0,2025-01-01 04:23:04,2025,1,1,4,23,2,0,1,4.4427,-0.1583,0,1,84.0,84.0,84.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
T009988,C5793,3.4,2025-01-01 04:24:04,10,0,2025-01-01 04:24:04,2025,1,1,4,24,2,0,1,1.4816,-0.9659,0,1,3.4,3.4,3.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
T018830,C9946,220.73,2025-01-01 04:24:35,20,0,2025-01-01 04:24:35,2025,1,1,4,24,2,0,1,5.4015,1.2117,0,1,220.73,220.73,220.73,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
T003823,C7890,39.78,2025-01-01 04:26:09,17,0,2025-01-01 04:26:09,2025,1,1,4,26,2,0,1,3.7082,-0.6014,0,1,39.78,39.78,39.78,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
T014648,C4506,172.8,2025-01-01 04:31:55,24,0,2025-01-01 04:31:55,2025,1,1,4,31,2,0,1,5.1579,0.7314,0,1,172.8,172.8,172.8,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
T015649,C9144,15.47,2025-01-01 04:33:16,39,0,2025-01-01 04:33:16,2025,1,1,4,33,2,0,1,2.8015,-0.845,0,1,15.47,15.47,15.47,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
T012605,C7198,60.0,2025-01-01 04:36:19,13,0,2025-01-01 04:36:19,2025,1,1,4,36,2,0,1,4.1109,-0.3988,0,1,60.0,60.0,60.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
T005662,C6303,167.59,2025-01-01 04:38:10,17,0,2025-01-01 04:38:10,2025,1,1,4,38,2,0,1,5.1275,0.6792,0,1,167.59,167.59,167.59,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
T006579,C8422,84.15,2025-01-01 04:38:58,17,0,2025-01-01 04:38:58,2025,1,1,4,38,2,0,1,4.4444,-0.1568,0,1,84.15,84.15,84.15,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
T002521,C3045,14.44,2025-01-01 04:39:09,33,0,2025-01-01 04:39:09,2025,1,1,4,39,2,0,1,2.737,-0.8553,0,1,14.44,14.44,14.44,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
T016798,C7663,4.66,2025-01-01 04:41:00,26,0,2025-01-01 04:41:00,2025,1,1,4,41,2,0,1,1.7334,-0.9533,0,1,4.66,4.66,4.66,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
T017232,C6797,130.46,2025-01-01 04:41:09,39,0,2025-01-01 04:41:09,2025,1,1,4,41,2,0,1,4.8787,0.3072,0,1,130.46,130.46,130.46,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
T007028,C5945,48.37,2025-01-01 04:41:22,35,0,2025-01-01 04:41:22,2025,1,1,4,41,2,0,1,3.8993,-0.5153,0,1,48.37,48.37,48.37,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
T011470,C5234,6.04,2025-01-01 04:45:23,32,1,2025-01-01 04:45:23,2025,1,1,4,45,2,0,1,1.9516,-0.9395,0,1,6.04,6.04,6.04,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
T005751,C8681,160.22,2025-01-01 04:45:26,45,0,2025-01-01 04:45:26,2025,1,1,4,45,2,0,1,5.0828,0.6054,0,1,160.22,160.22,160.22,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
T006943,C4685,4.81,2025-01-01 04:45:42,16,0,2025-01-01 04:45:42,2025,1,1,4,45,2,0,1,1.7596,-0.9518,0,1,4.81,4.81,4.81,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
T015968,C4813,47.99,2025-01-01 04:46:00,39,0,2025-01-01 04:46:00,2025,1,1,4,46,2,0,1,3.8916,-0.5191,0,1,47.99,47.99,47.99,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
T013665,C7478,209.03,2025-01-01 04:46:30,5,0,2025-01-01 04:46:30,2025,1,1,4,46,2,0,1,5.3473,1.0945,0,1,209.03,209.03,209.03,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
T005462,C4398,7.05,2025-01-01 04:54:32,39,0,2025-01-01 04:54:32,2025,1,1,4,54,2,0,1,2.0857,-0.9294,0,1,7.05,7.05,7.05,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
T013286,C8319,211.25,2025-01-01 04:57:21,38,0,2025-01-01 04:57:21,2025,1,1,4,57,2,0,1,5.3578,1.1167,0,1,211.25,211.25,211.25,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
T006186,C7973,155.13,2025-01-01 05:03:09,46,0,2025-01-01 05:03:09,2025,1,1,5,3,2,0,1,5.0507,0.5544,0,1,155.13,155.13,155.13,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
T006448,C1792,6.57,2025-01-01 05:05:04,47,0,2025-01-01 05:05:04,2025,1,1,5,5,2,0,1,2.0242,-0.9342,0,1,6.57,6.57,6.57,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
T009089,C6942,94.72,2025-01-01 05:06:28,12,0,2025-01-01 05:06:28,2025,1,1,5,6,2,0,1,4.5614,-0.0509,0,1,94.72,94.72,94.72,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
T002499,C9052,52.35,2025-01-01 05:06:41,26,0,2025-01-01 05:06:41,2025,1,1,5,6,2,0,1,3.9769,-0.4755,0,1,52.35,52.35,52.35,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
T000986,C4543,116.6,2025-01-01 05:07:01,8,1,2025-01-01 05:07:01,2025,1,1,5,7,2,0,1,4.7673,0.1683,0,1,116.6,116.6,116.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
T003746,C2940,108.92,2025-01-01 05:10:21,31,0,2025-01-01 05:10:21,2025,1,1,5,10,2,0,1,4.6998,0.0914,0,1,108.92,108.92,108.92,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
T018100,C1793,7.95,2025-01-01 05:11:53,19,0,2025-01-01 05:11:53,2025,1,1,5,11,2,0,1,2.1917,-0.9203,0,1,7.95,7.95,7.95,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
T017149,C8273,15.93,2025-01-01 05:13:15,10,0,2025-01-01 05:13:15,2025,1,1,5,13,2,0,1,2.8291,-0.8404,0,1,15.93,15.93,15.93,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
T010072,C2812,100.95,2025-01-01 05:19:35,24,0,2025-01-01 05:19:35,2025,1,1,5,19,2,0,1,4.6245,0.0115,0,1,100.95,100.95,100.95,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
T001220,C2222,301.32,2025-01-01 05:21:16,42,0,2025-01-01 05:21:16,2025,1,1,5,21,2,0,1,5.7115,2.0192,0,1,301.32,301.32,301.32,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
T012304,C7175,241.25,2025-01-01 05:27:57,21,0,2025-01-01 05:27:57,2025,1,1,5,27,2,0,1,5.49,1.4173,0,1,241.25,241.25,241.25,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
T003538,C8511,112.08,2025-01-01 05:33:15,2,0,2025-01-01 05:33:15,2025,1,1,5,33,2,0,1,4.7281,0.123,0,1,112.08,112.08,112.08,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
T000552,C3058,80.28,2025-01-01 05:34:03,27,0,2025-01-01 05:34:03,2025,1,1,5,34,2,0,1,4.3979,-0.1956,0,1,80.28,80.28,80.28,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
T007155,C6206,173.03,2025-01-01 05:38:15,23,0,2025-01-01 05:38:15,2025,1,1,5,38,2,0,1,5.1592,0.7337,0,1,173.03,173.03,173.03,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
T018507,C9140,77.55,2025-01-01 05:39:08,37,0,2025-01-01 05:39:08,2025,1,1,5,39,2,0,1,4.3637,-0.223,0,1,77.55,77.55,77.55,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
T016734,C9093,196.03,2025-01-01 05:39:55,30,0,2025-01-01 05:39:55,2025,1,1,5,39,2,0,1,5.2834,0.9642,0,1,196.03,196.03,196.03,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
T006260,C4451,12.84,2025-01-01 05:41:16,49,0,2025-01-01 05:41:16,2025,1,1,5,41,2,0,1,2.6276,-0.8713,0,1,12.84,12.84,12.84,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
T005247,C3298,199.78,2025-01-01 05:42:03,1,0,2025-01-01 05:42:03,2025,1,1,5,42,2,0,1,5.3022,1.0018,0,1,199.78,199.78,199.78,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
T017575,C9048,154.93,2025-01-01 05:42:25,30,0,2025-01-01 05:42:25,2025,1,1,5,42,2,0,1,5.0494,0.5524,0,1,154.93,154.93,154.93,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
T011195,C2640,30.81,2025-01-01 05:48:43,48,0,2025-01-01 05:48:43,2025,1,1,5,48,2,0,1,3.4598,-0.6913,0,1,30.81,30.81,30.81,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
T011724,C9015,84.27,2025-01-01 05:48:53,31,0,2025-01-01 05:48:53,2025,1,1,5,48,2,0,1,4.4458,-0.1556,0,1,84.27,84.27,84.27,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
T006919,C9812,53.09,2025-01-01 05:51:35,28,0,2025-01-01 05:51:35,2025,1,1,5,51,2,0,1,3.9906,-0.468,0,1,53.09,53.09,53.09,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
T007754,C8348,28.4,2025-01-01 05:52:14,23,0,2025-01-01 05:52:14,2025,1,1,5,52,2,0,1,3.381,-0.7154,0,1,28.4,28.4,28.4,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
T012254,C8593,159.7,2025-01-01 05:55:12,30,0,2025-01-01 05:55:12,2025,1,1,5,55,2,0,1,5.0795,0.6002,0,1,159.7,159.7,159.7,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
T003049,C6018,30.69,2025-01-01 05:55:43,17,0,2025-01-01 05:55:43,2025,1,1,5,55,2,0,1,3.456,-0.6925,0,1,30.69,30.69,30.69,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
T012959,C4664,631.88,2025-01-01 05:57:01,12,0,2025-01-01 05:57:01,2025,1,1,5,57,2,0,1,6.4503,5.3313,0,1,631.88,631.88,631.88,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
T019177,C7879,5.48,2025-01-01 05:57:12,35,0,2025-01-01 05:57:12,2025,1,1,5,57,2,0,1,1.8687,-0.9451,0,1,5.48,5.48,5.48,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
T017964,C5591,77.46,2025-01-01 05:58:02,33,0,2025-01-01 05:58:02,2025,1,1,5,58,2,0,1,4.3626,-0.2239,0,1,77.46,77.46,77.46,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
T007750,C9078,17.23,2025-01-01 05:58:33,1,0,2025-01-01 05:58:33,2025,1,1,5,58,2,0,1,2.9031,-0.8274,0,1,17.23,17.23,17.23,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
T010738,C2785,25.46,2025-01-01 06:01:35,35,0,2025-01-01 06:01:35,2025,1,1,6,1,2,0,0,3.2756,-0.7449,0,1,25.46,25.46,25.46,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
T011050,C7124,2.34,2025-01-01 06:02:37,45,0,2025-01-01 06:02:37,2025,1,1,6,2,2,0,0,1.206,-0.9765,0,1,2.34,2.34,2.34,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
T001881,C5502,206.61,2025-01-01 06:07:34,4,0,2025-01-01 06:07:34,2025,1,1,6,7,2,0,0,5.3357,1.0702,0,1,206.61,206.61,206.61,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
T003769,C6716,12.4,2025-01-01 06:08:13,3,0,2025-01-01 06:08:13,2025,1,1,6,8,2,0,0,2.5953,-0.8757,0,1,12.4,12.4,12.4,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
T019101,C5121,17.57,2025-01-01 06:09:31,43,0,2025-01-01 06:09:31,2025,1,1,6,9,2,0,0,2.9215,-0.8239,0,1,17.57,17.57,17.57,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
T010910,C8594,0.57,2025-01-01 06:10:08,8,0,2025-01-01 06:10:08,2025,1,1,6,10,2,0,0,0.4511,-0.9943,0,1,0.57,0.57,0.57,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
T007157,C9611,61.95,2025-01-01 06:14:55,35,0,2025-01-01 06:14:55,2025,1,1,6,14,2,0,0,4.1423,-0.3793,0,1,61.95,61.95,61.95,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
T002828,C4924,55.98,2025-01-01 06:15:01,37,0,2025-01-01 06:15:01,2025,1,1,6,15,2,0,0,4.0427,-0.4391,0,1,55.98,55.98,55.98,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
T011953,C4095,118.53,2025-01-01 06:15:33,25,0,2025-01-01 06:15:33,2025,1,1,6,15,2,0,0,4.7836,0.1877,0,1,118.53,118.53,118.53,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
T010497,C4992,89.19,2025-01-01 06:17:29,12,0,2025-01-01 06:17:29,2025,1,1,6,17,2,0,0,4.5019,-0.1063,0,1,89.19,89.19,89.19,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
T008230,C3686,22.69,2025-01-01 06:20:02,3,0,2025-01-01 06:20:02,2025,1,1,6,20,2,0,0,3.1651,-0.7726,0,1,22.69,22.69,22.69,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
T009256,C7439,27.73,2025-01-01 06:22:09,18,0,2025-01-01 06:22:09,2025,1,1,6,22,2,0,0,3.3579,-0.7221,0,1,27.73,27.73,27.73,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
T018263,C1590,280.4,2025-01-01 06:22:46,44,0,2025-01-01 06:22:46,2025,1,1,6,22,2,0,0,5.6398,1.8096,0,1,280.4,280.4,280.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
T001962,C8542,183.13,2025-01-01 06:23:07,24,0,2025-01-01 06:23:07,2025,1,1,6,23,2,0,0,5.2156,0.8349,0,1,183.13,183.13,183.13,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
T013260,C7564,137.35,2025-01-01 06:24:57,2,0,2025-01-01 06:24:57,2025,1,1,6,24,2,0,0,4.9298,0.3762,0,1,137.35,137.35,137.35,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
T001487,C1858,118.9,2025-01-01 06:25:25,1,0,2025-01-01 06:25:25,2025,1,1,6,25,2,0,0,4.7867,0.1914,0,1,118.9,118.9,118.9,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
T004347,C6542,80.9,2025-01-01 06:29:11,0,0,2025-01-01 06:29:11,2025,1,1,6,29,2,0,0,4.4055,-0.1894,0,1,80.9,80.9,80.9,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
T007363,C4438,189.45,2025-01-01 06:29:52,48,0,2025-01-01 06:29:52,2025,1,1,6,29,2,0,0,5.2494,0.8983,0,1,189.45,189.45,189.45,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
T014887,C9202,7.83,2025-01-01 06:30:32,13,0,2025-01-01 06:30:32,2025,1,1,6,30,2,0,0,2.1782,-0.9215,0,1,7.83,7.83,7.83,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
T016750,C9929,165.09,2025-01-01 06:31:05,34,0,2025-01-01 06:31:05,2025,1,1,6,31,2,0,0,5.1125,0.6542,0,1,165.09,165.09,165.09,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
